case_id,score,recon,kl,y_true
4507033845_00010,0.8644731,0.8077665,0.014176654,0
4507033848_00010,1.3196347,1.1489202,0.042678613,0
4507033849_00010,1.7645497,1.6116844,0.03821631,0
4507033850_00010,0.06085723,0.029228743,0.007907121,0
4507033853_00010,0.16441423,0.13735665,0.006764395,0
4507033856_00010,0.28543624,0.2198627,0.016393384,0
4507033858_00010,1.2554483,1.2157892,0.009914794,0
4507033859_00010,0.08975054,0.043218724,0.011632954,0
4507033860_00010,0.24466926,0.21951199,0.006289319,0
4507033861_00010,0.1479949,0.123623304,0.006092902,0
4507033862_00010,0.8943505,0.8269204,0.01685754,0
4507033863_00010,0.081745036,0.060101166,0.005410968,0
4507033863_00020,0.08332083,0.061676953,0.005410968,0
4507033863_00030,0.11272515,0.091081284,0.005410968,0
4507033867_00010,0.30125654,0.27349424,0.006940577,0
4507033869_00010,0.31318146,0.28275728,0.0076060477,0
4507033869_00020,0.32842743,0.30064267,0.0069461893,0
4507033869_00030,0.36793393,0.3401495,0.006946106,0
4507033869_00040,0.39084917,0.36303395,0.0069538075,0
4507033870_00010,0.21293777,0.18030019,0.008159395,0
4507033871_00010,0.43078172,0.3929204,0.009465327,0
4507033872_00010,0.11689572,0.07522904,0.01041667,0
4507033874_00010,0.11109026,0.082058206,0.007258012,0
4507033875_00010,0.3273606,0.29953235,0.0069570583,0
4507033875_00020,0.968195,0.9179892,0.012551456,0
4507033875_00030,1.080268,1.0300632,0.01255121,0
4507033875_00040,1.3411046,1.2945198,0.011646198,0
4507033876_00010,0.2774943,0.24971072,0.006945894,0
4507033877_00010,0.23800445,0.21987024,0.00453355,0
4507033879_00010,0.24484517,0.2209622,0.005970743,0
4507033881_00010,0.9889994,0.7224891,0.06662758,0
4507033881_00020,0.3646829,0.09816006,0.06663071,0
4507033881_00030,0.4999947,0.23347184,0.06663071,0
4507033881_00040,1.8025616,1.5360388,0.06663071,0
4507033881_00050,0.81328726,0.5467644,0.06663071,0
4507033881_00060,0.86598384,0.599461,0.06663071,0
4507033881_00070,0.720302,0.44940817,0.067723446,0
4507033881_00080,0.8048494,0.5383265,0.06663071,0
4507033881_00090,0.6236985,0.35280472,0.067723446,0
4507033881_00100,0.36354703,0.09702418,0.06663071,0
4507033881_00110,1.3339119,1.067389,0.06663071,0
4507033881_00120,0.42648733,0.15559356,0.067723446,0
4507033881_00130,0.3597598,0.088866025,0.067723446,0
4507033881_00140,0.71162796,0.44073415,0.067723446,0
4507033881_00150,0.47269368,0.050068162,0.10565638,0
4507033881_00160,0.5531366,0.28224277,0.067723446,0
4507033881_00170,1.7526934,1.4817996,0.06772345,0
4507033881_00180,0.94526255,0.6743688,0.067723446,0
4507033881_00190,0.39801168,0.12711792,0.067723446,0
4507033881_00200,0.7312485,0.46035475,0.06772343,0
4507033881_00210,1.9096497,1.638756,0.06772343,0
4507033881_00220,1.7967265,1.5258327,0.067723446,0
4507033881_00230,1.4443828,1.173489,0.067723446,0
4507033881_00240,0.6589698,0.38807604,0.067723446,0
4507033881_00250,2.4216547,1.9990292,0.10565638,0
4507033881_00260,0.36851797,0.09762418,0.067723446,0
4507033881_00270,1.4578034,1.1869096,0.067723446,0
4507033881_00280,0.5870676,0.31617382,0.067723446,0
4507033881_00290,0.64777577,0.376882,0.067723446,0
4507033881_00300,1.538218,1.2673242,0.067723446,0
4507033881_00310,0.37954184,0.108648054,0.067723446,0
4507033881_00320,0.5500357,0.2791419,0.067723446,0
4507033881_00330,0.58461154,0.31371775,0.067723446,0
4507033881_00340,0.9256848,0.5030593,0.10565638,0
4507033881_00350,1.6095623,1.3386685,0.067723446,0
4507033881_00360,0.78945065,0.51855683,0.067723446,0
4507033881_00370,0.68758285,0.41668907,0.067723446,0
4507033881_00380,1.0858744,0.8149807,0.067723446,0
4507033881_00390,0.58890355,0.31800976,0.067723446,0
4507033881_00400,0.76013625,0.48924243,0.067723446,0
4507033881_00410,0.8161373,0.5452435,0.067723446,0
4507033881_00420,1.6725157,1.4016219,0.067723446,0
4507033881_00430,1.7504255,1.4795316,0.067723446,0
4507033881_00440,0.49996626,0.22907247,0.067723446,0
4507033881_00460,0.32940072,0.05850692,0.067723446,0
4507033881_00470,0.40404707,0.13315327,0.067723446,0
4507033881_00480,1.7115395,1.4450166,0.06663071,0
4507033881_00490,1.8481917,1.5772979,0.067723446,0
4507033881_00500,0.5500739,0.27918014,0.067723446,0
4507033881_00510,0.5076903,0.24116747,0.06663071,0
4507033881_00520,1.8146938,1.5438,0.067723446,0
4507033881_00530,0.573758,0.30286425,0.067723446,0
4507033881_00540,0.57065475,0.30413187,0.06663071,0
4507033881_00550,0.92070365,0.65418077,0.06663071,0
4507033881_00560,0.647152,0.37625822,0.067723446,0
4507033881_00570,1.4306664,1.1597726,0.067723446,0
4507033881_00580,1.7568911,1.4859973,0.067723446,0
4507033881_00590,1.7622409,1.4913471,0.067723446,0
4507033881_00600,0.3420835,0.07118973,0.067723446,0
4507033881_00610,1.0793597,0.81283677,0.06663071,0
4507033881_00620,0.3277855,0.06126265,0.06663071,0
4507033881_00630,0.47317272,0.20664987,0.06663071,0
4507033881_00640,0.6347454,0.36822256,0.06663071,0
4507033881_00650,0.80026543,0.53374255,0.06663071,0
4507033881_00660,1.4217727,1.1552498,0.06663071,0
4507033881_00670,1.2205282,0.95400536,0.06663071,0
4507033881_00680,0.47343314,0.20253935,0.067723446,0
4507033881_00690,0.59096295,0.32006916,0.067723446,0
4507033881_00700,2.6323376,2.3658147,0.06663071,0
4507033881_00710,1.0140355,0.74751264,0.06663071,0
4507033881_00720,0.35115352,0.08463066,0.06663071,0
4507033881_00730,1.3369026,1.0703797,0.06663071,0
4507033881_00750,1.0357244,0.7692015,0.06663071,0
4507033881_00760,0.675455,0.40893215,0.06663071,0
4507033881_00770,0.4277553,0.16123246,0.06663071,0
4507033881_00780,1.0149221,0.7440284,0.067723446,0
4507033881_00790,2.040423,1.6033518,0.10926774,0
4507033881_00800,0.34979817,0.07890439,0.067723446,0
4507033881_00810,1.1449847,0.87846184,0.06663071,0
4507033881_00820,0.81699586,0.5461021,0.067723446,0
4507033881_00830,1.5987692,1.3322463,0.06663071,0
4507033881_00840,1.4234586,1.1569357,0.06663071,0
4507033881_00860,0.72882974,0.47439426,0.06360886,0
4507033882_00040,0.21186796,0.18171622,0.0075379335,0
4507033883_00010,0.4447595,0.34627512,0.024621092,0
4507033884_00010,0.8133546,0.73233145,0.020255793,0
4507033884_00020,0.1334031,0.07614127,0.014315454,0
4507033885_00010,0.48820785,0.38970792,0.02462498,0
4507033886_00010,0.480181,0.20191312,0.06956697,0
4507033886_00020,0.6333219,0.355054,0.06956697,0
4507033886_00030,1.178054,0.8997861,0.06956697,0
4507033886_00040,0.6917773,0.4135094,0.06956697,0
4507033886_00050,1.379727,1.1014591,0.06956697,0
4507033886_00060,0.34094518,0.06267729,0.06956697,0
4507033886_00070,1.5370318,1.1269698,0.10251549,0
4507033886_00080,1.1350485,0.72498655,0.10251549,0
4507033886_00090,0.66224146,0.25217953,0.10251549,0
4507033886_00100,1.2801563,0.8700943,0.10251549,0
4507033886_00110,1.1936901,0.78362817,0.10251549,0
4507033886_00120,0.7818401,0.37177816,0.10251549,0
4507033886_00130,1.9839369,1.573875,0.10251549,0
4507033886_00140,0.7974352,0.38737315,0.10251552,0
4507033886_00150,0.7845875,0.3745254,0.10251552,0
4507033886_00160,1.9895711,1.5795091,0.10251549,0
4507033886_00170,0.4215227,0.011460757,0.10251549,0
4507033886_00180,0.83380556,0.4237436,0.1025155,0
4507033886_00190,1.3857656,1.1074977,0.06956697,0
4507033886_00200,0.43025792,0.020195963,0.10251549,0
4507033886_00210,2.1025202,1.6924583,0.10251549,0
4507033886_00230,0.46918693,0.059124973,0.10251549,0
4507033886_00240,0.76024055,0.48197263,0.06956697,0
4507033886_00250,1.0854963,0.8072284,0.06956697,0
4507033886_00260,1.1842053,0.90593743,0.06956697,0
4507033886_00270,1.2180123,0.9397444,0.06956697,0
4507033886_00280,0.38378263,0.10551473,0.06956697,0
4507033886_00290,0.32985544,0.05158756,0.06956697,0
4507033886_00300,1.5099403,1.2316724,0.06956697,0
4507033886_00310,1.0663573,0.7880894,0.06956697,0
4507033886_00320,1.0019726,0.7237047,0.06956697,0
4507033887_00010,1.0503478,0.9089347,0.035353288,0
4507033887_00020,0.310522,0.16911992,0.035350516,0
4507033887_00030,0.2565997,0.115186535,0.035353288,0
4507033888_00010,0.68139136,0.5918466,0.0223862,0
4507033890_00010,0.26614103,0.23730959,0.007207859,0
4507033890_00020,0.22367556,0.19484504,0.007207632,0
4507033890_00030,0.30814052,0.27931133,0.0072072935,0
4507033890_00040,0.34894744,0.32011852,0.0072072297,0
4507033890_00050,0.25231954,0.2234913,0.0072070607,0
4507033890_00060,0.24338424,0.21455656,0.0072069187,0
4507033891_00010,0.09800388,0.07567287,0.0055827526,0
4507033892_00010,0.7429481,0.68994886,0.013249816,0
4507033893_00010,0.29280022,0.20994993,0.020712573,0
4507033894_00010,0.1641143,0.11898245,0.011282963,0
4507033895_00010,0.22539784,0.20300524,0.0055981507,0
4507033896_00020,0.34962136,0.28909394,0.01513185,0
4507033896_00030,0.2961505,0.23562312,0.01513185,0
4507033898_00010,0.24541973,0.2288396,0.0041450313,0
4507033899_00010,0.22612968,0.12179773,0.026082989,0
4507033899_00020,0.38323236,0.27890038,0.026082989,0
4507033900_00010,0.36842507,0.3518554,0.0041424157,0
4507033901_00010,0.6465353,0.53460884,0.027981613,0
4507033901_00020,0.42352092,0.3115945,0.027981613,0
4507033901_00030,0.9732012,0.8612748,0.027981613,0
4507033901_00040,0.7550679,0.6632031,0.02296619,0
4507033901_00050,0.4707128,0.37884805,0.02296619,0
4507033902_00020,0.07682521,0.04761081,0.0073035997,0
4507033902_00030,0.12802333,0.09880893,0.0073035997,0
4507033902_00040,0.08689952,0.05768512,0.0073035997,0
4507033903_00010,0.8163381,0.69725966,0.02976962,0
4507033903_00020,0.7903559,0.67127746,0.02976962,0
4507033903_00030,0.24148554,0.122407064,0.02976962,0
4507033903_00040,0.56507224,0.44599375,0.02976962,0
4507033904_00010,0.16644758,0.13539675,0.007762707,0
4507033904_00020,0.1606034,0.12955257,0.007762707,0
4507033904_00030,0.16553752,0.13448669,0.007762707,0
4507033905_00010,0.3693461,0.28045923,0.022221724,0
4507033907_00010,0.87813,0.7879462,0.022545954,0
4507033908_00010,0.25631845,0.23016328,0.0065387953,0
4507033908_00020,0.171514,0.14366592,0.0069620186,0
4507033908_00030,0.08938877,0.061541073,0.006961925,0
4507033909_00010,0.2390134,0.1726535,0.016589977,0
4507033911_00010,0.1405747,0.11474184,0.0064582145,0
4507033912_00010,0.7351543,0.671055,0.016024806,0
4507033914_00010,0.4170056,0.34226888,0.018684179,0
4507033915_00020,0.16033898,0.115830675,0.011127077,0
4507033916_00010,0.48817676,0.45414522,0.008507886,0
4507033917_00010,0.16338244,0.10968283,0.013424901,0
4507033918_00010,0.23212753,0.20285678,0.007317689,0
4507033920_00010,0.13818192,0.1156177,0.0056410576,0
4507033920_00020,0.16231373,0.1397495,0.0056410576,0
4507033920_00030,0.06748589,0.04492166,0.0056410576,0
4507033920_00040,0.05470196,0.032137733,0.0056410576,0
4507033920_00050,0.065706596,0.043142367,0.0056410576,0
4507033920_00060,0.16129102,0.13872679,0.0056410576,0
4507033921_00010,2.0450952,1.9643737,0.0201804,0
4507033921_00020,0.9111444,0.83376795,0.019344099,0
4507033922_00010,0.7799658,0.7171077,0.015714526,0
4507033922_00020,0.7077469,0.64489007,0.015714208,0
4507033922_00030,0.56396216,0.5011053,0.015714208,0
4507033924_00010,0.1026221,0.061770312,0.010212947,0
4507033925_00010,0.099203005,0.061607003,0.0093990015,0
4507033925_00020,0.21080036,0.17320436,0.0093990015,0
4507033931_00010,0.09977894,0.07935725,0.0051054233,0
4507033931_00030,0.18666297,0.16652544,0.005034382,0
4507033931_00040,0.17244308,0.1522932,0.0050374684,0
4507033933_00010,0.07848123,0.03393752,0.0111359265,0
4507033934_00010,0.1080177,0.077314466,0.0076758084,0
4507033936_00010,1.5073487,1.4566137,0.012683759,0
4507033936_00020,1.390835,1.3401022,0.012683213,0
4507033937_00010,0.34236127,0.31322464,0.007284158,0
4507033938_00010,0.08273271,0.039137825,0.01089872,0
4507033939_00010,0.81495744,0.7707452,0.011053054,0
4507033941_00010,2.2571306,2.1368496,0.030070275,0
4507033941_00020,2.236872,2.116591,0.030070271,0
4507033944_00010,8.143967,1.8555028,1.572116,0
4507033945_00010,0.06687302,0.043028,0.0059612547,0
4507033946_00010,0.2528686,0.22388087,0.0072469274,0
4507033953_00010,0.107005745,0.059196465,0.011952321,0
4507033953_00020,0.5843688,0.53655905,0.011952449,0
4507033954_00010,0.17057833,0.13853532,0.008010752,0
4507033957_00010,0.6833493,0.63247526,0.0127185155,0
4507033958_00010,0.48120844,0.44916487,0.008010892,0
4507033965_00010,0.65525675,0.5609022,0.023588646,0
4507033965_00020,0.39150113,0.29714653,0.023588646,0
4507033965_00030,0.60898304,0.5046209,0.026090534,0
4507033965_00040,0.102230795,0.007876208,0.023588646,0
4507033966_00010,0.3851417,0.35625586,0.007221458,0
4507033968_00010,1.3129226,0.9096308,0.10082295,0
4507033968_00020,1.1676277,0.7643359,0.10082295,0
4507033968_00030,1.6835538,1.280262,0.10082295,0
4507033968_00040,0.76349235,0.36020055,0.10082295,0
4507033968_00050,1.1484123,0.7451205,0.10082295,0
4507033968_00060,2.1767974,1.7735057,0.10082295,0
4507033968_00070,2.3546884,1.9513967,0.10082295,0
4507033968_00080,0.72693765,0.32364583,0.10082295,0
4507033968_00090,2.08588,1.6825882,0.10082295,0
4507033968_00100,1.0463051,0.64301324,0.10082295,0
4507033968_00110,2.397985,1.9946932,0.10082295,0
4507033968_00120,0.53768355,0.13439175,0.10082295,0
4507033968_00130,1.1992824,0.7959906,0.10082295,0
4507033968_00150,2.0664587,1.6631669,0.10082295,0
4507033968_00160,0.67392516,0.27063334,0.10082295,0
4507033968_00170,1.5765483,1.1732565,0.10082295,0
4507033968_00180,0.8062307,0.40293893,0.10082295,0
4507033968_00190,0.7205553,0.31726348,0.10082295,0
4507033968_00200,1.1663432,0.7630514,0.10082295,0
4507033968_00210,2.3574228,1.954131,0.10082295,0
4507033968_00220,1.133076,0.72978413,0.10082295,0
4507033968_00230,0.8681109,0.46481907,0.10082295,0
4507033968_00240,1.3904511,0.9871593,0.10082295,0
4507033968_00250,1.5633262,1.1600344,0.10082295,0
4507033968_00260,1.6286926,1.2254008,0.10082295,0
4507033968_00280,1.4230483,1.0197564,0.10082295,0
4507033968_00290,1.0859995,0.68270767,0.10082295,0
4507033968_00300,1.8892207,1.4859289,0.10082295,0
4507033969_00010,0.43620598,0.31962323,0.029145692,0
4507033970_00010,0.66255945,0.62872404,0.008458851,0
4507033971_00010,0.2809305,0.20504105,0.018972358,0
4507033972_00010,3.274192,3.19834,0.018963048,0
4507033973_00010,0.59193355,0.56618047,0.0064382683,0
4507033973_00020,0.06431722,0.03989542,0.0061054495,0
4507033973_00030,0.08694179,0.06252,0.0061054495,0
4507033974_00010,0.36271837,0.34375986,0.0047396272,0
4507033974_00020,0.21123095,0.19227244,0.0047396272,0
4507033974_00030,0.23637512,0.21741661,0.0047396272,0
4507033975_00010,0.1986704,0.18023354,0.0046092155,0
4507033975_00020,0.21003975,0.19160289,0.0046092155,0
4507033975_00030,0.45039502,0.43202037,0.0045936606,0
4507033975_00040,0.19851886,0.18014422,0.0045936606,0
4507033975_00050,0.20616172,0.18778709,0.0045936606,0
4507033975_00070,0.19459583,0.17622119,0.0045936606,0
4507033976_00010,0.23415956,0.15970045,0.018614775,0
4507033976_00020,0.46242878,0.38796967,0.018614775,0
4507033978_00010,0.4800785,0.36597413,0.02852609,0
4507033979_00010,1.1596338,1.1349984,0.0061588376,0
4507033983_00010,4.851883,1.8208373,0.75776136,0
4507033983_00020,0.32587016,0.24350363,0.020591632,0
4507033983_00030,0.5067837,0.4243927,0.020597761,0
4507033983_00040,3.0298877,1.004765,0.50628066,0
4507033984_00010,0.15354887,0.11950716,0.008510429,0
4507033984_00020,0.19695175,0.1629151,0.008509163,0
4507033984_00030,0.38006264,0.34835044,0.007928055,0
4507033984_00040,0.27055693,0.254213,0.0040859813,0
4507033985_00010,0.31291687,0.2616089,0.012826996,0
4507033985_00020,0.27143088,0.2201229,0.012826996,0
4507033985_00030,0.6296535,0.57834554,0.012826996,0
4507033985_00040,0.3399919,0.28868392,0.012826996,0
4507033985_00050,0.4363227,0.3850147,0.012826996,0
4507033985_00060,0.12201791,0.07070993,0.012826996,0
4507033985_00070,0.08393081,0.03262283,0.012826996,0
4507033985_00080,0.62134314,0.57003516,0.012826996,0
4507033986_00010,0.07405615,0.03755732,0.009124708,0
4507033986_00020,0.1002059,0.06370583,0.009125018,0
4507033987_00010,1.5830375,1.5346707,0.012091685,0
4507033988_00010,0.15487784,0.12871984,0.006539501,0
4507033988_00020,0.4441625,0.4235183,0.005161045,0
4507033988_00030,0.4222327,0.39073256,0.007875029,0
4507033988_00040,0.51519823,0.48369488,0.007875841,0
4507033988_00050,0.28337362,0.24953403,0.0084599,0
4507033989_00010,0.96315104,0.9080995,0.013762895,0
4507033990_00010,0.21975704,0.1834425,0.009078632,0
4507033991_00010,0.7679755,0.7233241,0.011162844,0
4507033992_00010,0.11760439,0.09270554,0.0062247124,0
4507033993_00030,0.10430449,0.07818625,0.0065295594,0
4507033994_00010,0.26815256,0.23383161,0.00858024,0
4507033995_00010,0.57818353,0.5505873,0.006899054,0
4507033996_00010,0.5398854,0.3496051,0.04757007,0
4507033997_00010,0.8702791,0.7064744,0.040951155,0
4507033998_00010,0.55413866,0.4825661,0.017893136,0
4507033999_00010,0.314748,0.23977587,0.018743034,0
4507034000_00010,0.6847751,0.6328531,0.012980512,0
4507034003_00010,1.6056322,1.4570841,0.037137028,0
4507034006_00010,1.8993402,1.7841947,0.028786348,0
4507034007_00010,1.4541566,1.3056085,0.037137028,0
4507034008_00010,0.57287824,0.40500155,0.041969165,0
4507034009_00010,0.56389606,0.45940092,0.026123784,0
4507034009_00020,0.34790462,0.24340947,0.026123784,0
4507034013_00010,0.24982437,0.2260011,0.0059558186,0
4507034013_00020,0.19417083,0.17034782,0.005955751,0
4507034015_00010,0.5780897,0.5475915,0.007624557,0
4507034017_00010,0.19077733,0.14980434,0.010243248,0
4507034019_00030,0.39781073,0.35109454,0.011679049,0
4507034021_00010,0.44091773,0.37641352,0.016126053,0
4507034022_00010,0.21414413,0.1861079,0.007009055,0
4507034026_00010,0.40446407,0.37888727,0.006394199,0
4507034028_00010,0.36074695,0.3162456,0.011125343,0
4507034028_00020,0.09950879,0.062014263,0.009373631,0
4507034028_00030,0.14352968,0.10043886,0.010772705,0
4507034028_00040,0.079672575,0.037213642,0.010614734,0
4507034031_00010,0.122489594,0.07369015,0.01219986,0
4507034031_00020,0.22045325,0.17165512,0.012199532,0
4507034032_00010,0.35866362,0.287908,0.017688911,0
4507034034_00010,0.4992047,0.4021517,0.02426325,0
4507034038_00010,0.33411565,0.22052032,0.028398832,0
4507034039_00010,0.5216674,0.41555908,0.02652709,0
4507034040_00010,0.65121627,0.54535264,0.026465904,0
4507034041_00010,0.21304101,0.107177585,0.026465856,0
4507034042_00010,0.3732878,0.26717433,0.02652837,0
4507034043_00010,0.15082632,0.044718962,0.02652684,0
4507034044_00010,1.0606596,0.97730607,0.020838397,0
4507034045_00010,0.7162578,0.6134527,0.025701292,0
4507034046_00010,0.22425288,0.14088288,0.020842498,0
4507034047_00010,5.6872883,3.1547453,0.6331357,0
4507034048_00010,0.4514752,0.41205728,0.009854483,0
4507034051_00010,0.4248685,0.39350492,0.007840891,0
4507034052_00010,0.47895098,0.45335448,0.006399124,0
4507034052_00020,0.36411273,0.33851624,0.006399124,0
4507034053_00010,0.6556093,0.56402194,0.022896836,0
4507034054_00001,11.050514,3.4289598,1.9053885,0
4507034056_00001,1.3127139,1.2603476,0.0130915735,0
4507034058_00001,1.2657584,1.2188324,0.011731519,0
4507034068_00010,0.13761501,0.07113077,0.01662106,0
4507034068_00020,0.3693154,0.29451457,0.018700207,0
4507034068_00030,0.27826592,0.20702207,0.017810963,0
4507034069_00010,0.578165,0.37037948,0.051946383,0
4507034069_00020,0.85410666,0.70691127,0.036798853,0
4507034069_00030,0.9849779,0.7776313,0.05183666,0
4507034069_00040,0.6335428,0.42619613,0.05183666,0
4507034070_00010,5.255172,2.5370347,0.6795342,0
4507034082_00010,0.11586967,0.056651507,0.014804542,0
4507034082_00020,0.17400374,0.15375896,0.0050611943,0
4507034082_00030,0.1882415,0.14142753,0.011703491,0
4507034082_00040,0.1652061,0.11839214,0.011703491,0
4507034082_00050,0.11732645,0.067842446,0.012371002,0
4507034083_00010,0.15005863,0.13031372,0.0049362257,0
4507034084_00010,0.05530144,0.02833088,0.00674264,0
4507034084_00020,0.04585576,0.018885203,0.00674264,0
4507034084_00030,0.09746059,0.06950404,0.006989138,0
4507034084_00040,0.3595218,0.33156526,0.006989138,0
4507034084_00060,2.9655426,0.4143601,0.6377956,0
4507034085_00010,0.14397028,0.11648154,0.006872183,0
4507034085_00020,0.2652014,0.23771265,0.006872183,0
4507034085_00030,0.34067574,0.313187,0.006872183,0
4507034085_00040,0.19334053,0.16585179,0.006872183,0
4507034085_00050,0.14375728,0.116268545,0.006872183,0
4507034086_00010,0.18348432,0.14203742,0.010361724,0
4507034086_00020,0.1316297,0.0901828,0.010361724,0
4507034086_00030,0.08076708,0.039320182,0.010361724,0
4507034087_00010,0.7826724,0.7330787,0.012398423,0
4507034088_00010,0.12967539,0.085379384,0.011074003,0
4507034088_00020,0.15726514,0.11296913,0.011074003,0
4507034088_00030,0.115981385,0.071685374,0.011074003,0
4507034088_00040,0.1481239,0.1242538,0.005967527,0
4507034088_00050,0.12780789,0.08351188,0.011074003,0
4507034088_00060,0.11431743,0.07002142,0.011074003,0
4507034088_00070,0.13027519,0.08597917,0.011074003,0
4507034089_00010,0.17142029,0.14338826,0.0070080087,0
4507034089_00020,0.3006682,0.27263618,0.0070080087,0
4507034090_00010,0.2664402,0.23847863,0.006990393,0
4507034090_00020,0.26080775,0.23284619,0.006990393,0
4507034090_00030,0.095193185,0.06723161,0.006990393,0
4507034090_00040,0.15373923,0.12577766,0.006990393,0
4507034090_00050,0.15575418,0.12779261,0.006990393,0
4507034090_00060,0.24699749,0.21903592,0.006990393,0
4507034090_00070,0.19336951,0.16540794,0.006990393,0
4507034090_00080,0.27221864,0.24425708,0.006990393,0
4507034091_00010,0.15636992,0.13395901,0.0056027267,0
4507034091_00020,0.05875866,0.036723442,0.0055088047,0
4507034091_00030,0.076445304,0.054410085,0.0055088047,0
4507034091_00040,0.13851243,0.11636775,0.00553617,0
4507034091_00050,0.6562213,0.634186,0.0055088047,0
4507034091_00060,0.07908939,0.05705417,0.0055088047,0
4507034091_00070,0.06818424,0.04614902,0.0055088047,0
4507034091_00080,0.10778368,0.085748464,0.0055088047,0
4507034091_00090,0.07275435,0.05071913,0.0055088047,0
4507034091_00100,0.1504243,0.12838909,0.0055088047,0
4507034091_00110,0.09183184,0.06979662,0.0055088047,0
4507034091_00120,0.080140546,0.05810533,0.0055088047,0
4507034091_00130,0.067718856,0.045683637,0.0055088047,0
4507034091_00150,0.06428921,0.04225399,0.0055088047,0
4507034091_00160,0.09504331,0.07300809,0.0055088047,0
4507034091_00180,0.27613643,0.26096207,0.0037935919,0
4507034091_00190,0.088922,0.06688678,0.0055088047,0
4507034091_00200,0.1281904,0.10615517,0.0055088047,0
4507034091_00210,0.12356556,0.10153034,0.0055088047,0
4507034091_00220,0.06441032,0.042375103,0.0055088047,0
4507034091_00230,0.056376196,0.034340978,0.0055088047,0
4507034091_00240,0.28169578,0.25966057,0.0055088047,0
4507034092_00010,0.05987013,0.03666915,0.005800246,0
4507034093_00010,0.047914278,0.012199809,0.008928617,0
4507034094_00010,0.15011519,0.12129234,0.0072057117,0
4507034094_00020,0.12870061,0.09987776,0.0072057117,0
4507034094_00030,0.73543066,0.7066078,0.0072057117,0
4507034094_00040,0.1458847,0.11706184,0.0072057117,0
4507034094_00050,0.30952722,0.28070438,0.0072057117,0
4507034094_00060,0.124630526,0.09580768,0.0072057117,0
4507034094_00070,0.10659453,0.077771686,0.0072057117,0
4507034094_00080,0.13617659,0.10735373,0.0072057117,0
4507034094_00090,0.25893638,0.23011354,0.0072057117,0
4507034094_00100,0.2489411,0.22011825,0.0072057117,0
4507034094_00110,0.17498937,0.14616652,0.0072057117,0
4507034094_00120,0.17191339,0.14309055,0.0072057117,0
4507034094_00130,0.20724642,0.17842357,0.0072057117,0
4507034094_00140,0.11556884,0.08674599,0.0072057117,0
4507034094_00150,0.1806339,0.15181106,0.0072057117,0
4507034094_00160,0.17243743,0.14361459,0.0072057117,0
4507034094_00170,0.11287348,0.08405063,0.0072057117,0
4507034094_00180,0.14603537,0.11721252,0.0072057117,0
4507034094_00190,0.1147318,0.08590896,0.0072057117,0
4507034094_00200,0.18730357,0.15848072,0.0072057117,0
4507034094_00210,0.100408755,0.07158591,0.0072057117,0
4507034094_00220,0.253298,0.22447518,0.0072057117,0
4507034094_00230,0.08830584,0.05948299,0.0072057117,0
4507034094_00240,0.13817008,0.10934723,0.0072057117,0
4507034095_00010,0.16370578,0.13018094,0.00838121,0
4507034096_00010,0.18542275,0.16734642,0.0045190817,0
4507034096_00020,0.23918818,0.22111185,0.0045190817,0
4507034097_00010,0.18279167,0.1446925,0.009524793,0
4507034097_00020,0.07174215,0.03364297,0.009524793,0
4507034098_00010,0.1968785,0.17776991,0.0047771456,0
4507034098_00020,0.20483907,0.18572074,0.0047795824,0
4507034098_00030,0.19514571,0.17603713,0.0047771456,0
4507034098_00040,0.19265452,0.17354594,0.0047771456,0
4507034099_00010,0.31131917,0.21543343,0.023971433,0
4507034099_00020,0.43163773,0.335752,0.023971433,0
4507034099_00030,0.34134296,0.24545723,0.023971433,0
4507034099_00040,0.75721335,0.6613276,0.023971433,0
4507034099_00050,0.50485736,0.40897164,0.023971433,0
4507034099_00060,0.49187106,0.39598534,0.023971433,0
4507034099_00070,0.7002757,0.60438997,0.023971433,0
4507034100_00010,0.31761375,0.22188585,0.023931978,0
4507034100_00020,0.44856697,0.35283914,0.023931962,0
4507034100_00030,0.2485709,0.15284306,0.023931962,0
4507034100_00040,1.05695,0.9612221,0.023931978,0
4507034100_00050,0.70477843,0.6090505,0.023931978,0
4507034100_00060,0.6114315,0.51570356,0.023931978,0
4507034100_00070,0.54871553,0.4529876,0.023931978,0
4507034100_00080,0.4979175,0.40218958,0.023931978,0
4507034100_00090,0.26153052,0.16580261,0.023931978,0
4507034100_00100,0.4470955,0.3513676,0.023931978,0
4507034100_00110,0.33369228,0.23796436,0.023931978,0
4507034100_00120,0.5236903,0.4279624,0.023931978,0
4507034100_00130,0.35814202,0.2624141,0.023931978,0
4507034100_00150,0.5846577,0.4889298,0.023931978,0
4507034100_00160,0.62438273,0.5286548,0.023931978,0
4507034100_00170,0.38606143,0.2903335,0.023931978,0
4507034100_00180,0.47203586,0.37630793,0.023931978,0
4507034100_00190,0.384126,0.2883981,0.023931978,0
4507034100_00200,0.6251434,0.5294155,0.023931978,0
4507034100_00210,0.3871037,0.2913758,0.023931978,0
4507034100_00220,0.90388846,0.80816054,0.023931978,0
4507034100_00230,0.63199204,0.5362641,0.023931978,0
4507034100_00240,0.290933,0.19520509,0.023931978,0
4507034100_00250,0.273316,0.17758808,0.023931978,0
4507034101_00010,1.0648385,0.90170693,0.040782902,0
4507034101_00020,1.2448231,1.1114347,0.033347107,0
4507034101_00030,1.2033036,1.0401334,0.04079256,0
